Date,log_return,vix_change,regime,in_bull_market,strategy_return,bnh_return,cum_strategy,cum_buy_and_hold
2013-09-04,-0.006785625577236842,0.004365878162265968,Bear,0.0,-0.0,-0.006785625577236842,1.1793331326918715,0.4795341453053176
2013-09-05,0.0014838741536383681,0.028715955511380065,Bear,0.0,0.0,0.0014838741536383681,1.1793331326918715,0.48024624182947406
2013-09-06,-0.006292583493930795,-0.015255166637622386,Bear,0.0,-0.0,-0.006292583493930795,1.1793331326918715,0.47723374040388505
2013-09-09,-0.004947664129806649,-0.028057684939168714,Bear,0.0,-0.0,-0.004947664129806649,1.1793331326918715,0.4748783797165602
2013-09-10,-0.0023651900720970806,-0.04427153966177377,Bear,0.0,-0.0,-0.0023651900720970806,1.1793331326918715,0.47375652930510964
2013-09-11,-0.008959321829331212,0.012479131110367803,Bear,0.0,-0.0,-0.008959321829331212,1.1793331326918715,0.4695309495202971
2013-09-12,-0.006218852923514401,0.04028616656246031,Bear,0.0,-0.0,-0.006218852923514401,1.1793331326918715,0.46662006616125384
2013-09-13,0.005523995417510951,0.03664538465301792,Bear,0.0,0.0,0.005523995417510951,1.1793331326918715,0.4692048057405713
2013-09-16,-0.008551588475616764,0.01948539210923461,Bear,0.0,-0.0,-0.008551588475616764,1.1793331326918715,0.46520946692589765
2013-09-17,-0.010585104941463853,0.0173043140737279,Bear,0.0,-0.0,-0.010585104941463853,1.1793331326918715,0.46031114625361813
2013-09-18,-0.0038101748567372605,0.05014548676124697,Bear,0.0,-0.0,-0.0038101748567372605,1.1793331326918715,0.458560617326304
2013-09-19,0.005723688517568699,0.007994228403397363,Bear,0.0,0.0,0.005723688517568699,1.1793331326918715,0.46119280118056327
2013-09-20,-0.00077845265597807,0.017535869487399935,Bear,0.0,-0.0,-0.00077845265597807,1.1793331326918715,0.4608339241220889
2013-09-23,-0.002652067546809476,-0.0115562237710225,Bear,0.0,-0.0,-0.002652067546809476,1.1793331326918715,0.4596133806247424
2013-09-24,0.0009105115826092559,-0.041955739487155586,Bear,0.0,0.0,0.0009105115826092559,1.1793331326918715,0.4600320545061081
2013-09-25,-0.011619952030017491,-0.02226388558275072,Bear,0.0,-0.0,-0.011619952030017491,1.1793331326918715,0.45471744167313777
2013-09-26,0.004062939576425199,-0.002272185824850892,Bear,0.0,0.0,0.004062939576425199,1.1793331326918715,0.4565686893701509
2013-09-27,0.0032840452198253105,-0.0001764232605468985,Bear,0.0,0.0,0.0032840452198253105,1.1793331326918715,0.45807054632528815
2013-09-30,-0.0022651593186699234,0.05737410546495658,Bear,0.0,-0.0,-0.0022651593186699234,1.1793331326918715,0.4570341178396473
2013-10-01,0.007641471582574926,0.0004384111018000958,Bear,0.0,0.0,0.007641471582574926,1.1793331326918715,0.46053990870483413
2013-10-02,-0.0072924726926713685,0.03392816765573081,Bear,0.0,-0.0,-0.0072924726926713685,1.1793331326918715,0.45719365007608886
2013-10-03,0.008495362952774995,-0.014939597393740844,Bear,0.0,0.0,0.008495362952774995,1.1793331326918715,0.46109422099699454
2013-10-04,0.001681455659166794,-0.011286105200891128,Bear,0.0,0.0,0.001681455659166794,1.1793331326918715,0.46187018267405305
2013-10-07,-0.0017558681291472227,-0.04100577797486005,Bear,0.0,-0.0,-0.0017558681291472227,1.1793331326918715,0.46105991111367384
2013-10-08,0.0004608845524217065,-0.02397769601479227,Bear,0.0,0.0,0.0004608845524217065,1.1793331326918715,0.4612724554798923
2013-10-09,-0.00015085336067637006,0.013905232512644083,Bear,0.0,-0.0,-0.00015085336067637006,1.1793331326918715,0.46120287622805967
2013-10-10,0.009141980274923805,-0.0017716234074590664,Bear,0.0,0.0,0.009141980274923805,1.1793331326918715,0.4654385153904073
2013-10-11,-0.0069367538922970404,0.026636740056509733,Bear,0.0,-0.0,-0.0069367538922970404,1.1793331326918715,0.4622210552234336
2013-10-14,-0.004737634674026515,0.0034435338369951385,Bear,0.0,-0.0,-0.004737634674026515,1.1793331326918715,0.46003639986088757
2013-10-15,0.007854120244507358,-0.012494894357295228,Bear,0.0,0.0,0.007854120244507358,1.1793331326918715,0.46366380746295266
2013-10-16,-0.003568744546286808,0.06444007093547666,Bear,0.0,-0.0,-0.003568744546286808,1.1793331326918715,0.4620120588662038
2013-10-17,0.006903731541321133,-0.004805523408533685,Bear,0.0,0.0,0.006903731541321133,1.1793331326918715,0.4652127015661709
2013-10-18,0.012496051881060833,0.033436884998616634,Bear,0.0,0.0,0.012496051881060833,1.1793331326918715,0.4710624971744706
2013-10-21,-0.0022125651885915513,-0.013938226956438649,Bear,0.0,-0.0,-0.0022125651885915513,1.1793331326918715,0.4700213928718625
2013-10-22,0.0053695362860271025,0.019475199281102418,Bear,0.0,0.0,0.0053695362860271025,1.1793331326918715,0.47255197774962787
2013-10-23,-0.007475845969379027,0.026177229129983326,Bear,0.0,-0.0,-0.007475845969379027,1.1793331326918715,0.4690324241634907
2013-10-24,0.005883133086474808,0.004263823455806559,Bear,0.0,0.0,0.005883133086474808,1.1793331326918715,0.47179993717815477
2013-10-25,0.0019959679019071782,-0.07005932731442988,Bear,0.0,0.0,0.0019959679019071782,1.1793331326918715,0.47274257513348816
2013-10-28,0.003911267975121662,-0.0014513719138944392,Bear,0.0,0.0,0.003911267975121662,1.1793331326918715,0.47459521875911154
2013-10-29,-0.003919004504247617,0.035530443711876414,Bear,0.0,-0.0,-0.003919004504247617,1.1793331326918715,0.47273891776093424
2013-10-30,-0.011027583908970252,0.013920424221947725,Bear,0.0,-0.0,-0.011027583908970252,1.1793331326918715,0.46755438863302484
2013-10-31,0.004122764453246459,0.011440109473590754,Bear,0.0,0.0,0.004122764453246459,1.1793331326918715,0.4694859842673766
2013-11-01,-0.013843822067355821,-0.05225301709385444,Bear,0.0,-0.0,-0.013843822067355821,1.1793331326918715,0.46303128577412384
2013-11-04,-0.0016214534456979088,-0.02333703145622379,Bear,0.0,-0.0,-0.0016214534456979088,1.1793331326918715,0.4622811104518779
2013-11-05,0.007188273064939664,0.010394379039590174,Bear,0.0,0.0,0.007188273064939664,1.1793331326918715,0.4656160853013244
2013-11-06,0.0019432841511111978,0.010364845006047396,Bear,0.0,0.0,0.0019432841511111978,1.1793331326918715,0.46652178939557737
2013-11-07,0.014238398513528708,0.03503992764082042,Bear,0.0,0.0,0.014238398513528708,1.1793331326918715,0.4732118272373237
2013-11-08,0.007775764068072508,-0.006325909306153066,Bear,0.0,0.0,0.007775764068072508,1.1793331326918715,0.47690575369848026
2013-11-11,-0.003977288718279126,0.010226661094005163,Bear,0.0,-0.0,-0.003977288718279126,1.1793331326918715,0.47501272887320517
2013-11-12,0.0007911936589600141,-0.0015076351166790625,Bear,0.0,0.0,0.0007911936589600141,1.1793331326918715,0.4753887046474261
2013-11-13,0.0002684050821890643,-0.031113962236596238,Bear,0.0,0.0,0.0002684050821890643,1.1793331326918715,0.47551631851710824
2013-11-14,-0.010475237343422872,-0.0673019275937301,Bear,0.0,-0.0,-0.010475237343422872,1.1793331326918715,0.4705611707055311
2013-11-15,-0.005982792415390468,0.010990244630615376,Bear,0.0,-0.0,-0.005982792415390468,1.1793331326918715,0.46775430572008964
2013-11-18,-0.0033253263488589833,0.003223600914612934,Bear,0.0,-0.0,-0.0033253263488589833,1.1793331326918715,0.4662014533039408
2013-11-19,-0.026470866537127283,-0.027522900758905733,Bear,0.0,-0.0,-0.026470866537127283,1.1793331326918715,0.4540226003912222
2013-11-20,0.000617415087271301,-0.07499732800051595,Bear,0.0,0.0,0.000617415087271301,1.1793331326918715,0.4543030073495016
2013-11-21,-0.0011435029125712916,0.01703566515341448,Bear,0.0,-0.0,-0.0011435029125712916,1.1793331326918715,0.4537838074472832
2013-11-22,-0.011110257309181006,-0.009927991089938693,Bear,0.0,-0.0,-0.011110257309181006,1.1793331326918715,0.4487700561908456
2013-11-25,0.0034294900569413088,0.014814910492929156,Bear,0.0,0.0,0.0034294900569413088,1.1793331326918715,0.45031175073842544
2013-11-26,0.005611109212836746,0.05540170333562644,Bear,0.0,0.0,0.005611109212836746,1.1793331326918715,0.452845601359834
2013-11-27,0.0021892413520541326,-0.06409651899832969,Bear,0.0,0.0,0.0021892413520541326,1.1793331326918715,0.45383807566292694
2013-11-28,-0.0016684772264627973,-0.022725812716273053,Bear,0.0,-0.0,-0.0016684772264627973,1.1793331326918715,0.4530814885189081
2013-11-29,0.004740095062263135,-0.008247073154644902,Bear,0.0,0.0,0.004740095062263135,1.1793331326918715,0.45523423592837325
2013-12-02,0.005361542523336615,0.042524093009657316,Bear,0.0,0.0,0.005361542523336615,1.1793331326918715,0.45768154846493564
2013-12-03,0.002751824988037932,-0.0498088371485097,Bear,0.0,0.0,0.002751824988037932,1.1793331326918715,0.45894274248330247
2013-12-04,-0.005172285753043232,0.057677885224593384,Bear,0.0,-0.0,-0.005172285753043232,1.1793331326918715,0.4565750878464622
2013-12-05,0.00347881377920118,0.01831709118726521,Bear,0.0,0.0,0.00347881377920118,1.1793331326918715,0.45816619352883947
2013-12-06,0.020018651714858608,0.004248961644915283,Bear,0.0,0.0,0.020018651714858608,1.1793331326918715,0.46743048289185724
2013-12-09,-0.012239323055011192,-0.0018818129586842813,Bear,0.0,-0.0,-0.012239323055011192,1.1793331326918715,0.46174431858949877
2013-12-10,0.036262908104383575,-0.016045656541663456,Bear,0.0,0.0,0.036262908104383575,1.1793331326918715,0.478795810202725
2013-12-11,-0.010961356811736848,0.0756089922080192,Bear,0.0,-0.0,-0.010961356811736848,1.1793331326918715,0.47357621765693136
2013-12-12,-0.0009166737598776803,-0.05267328495270174,Bear,0.0,-0.0,-0.0009166737598776803,1.1793331326918715,0.4731423016749851
2013-12-13,-0.013604740728113913,0.031201730618823698,Bear,0.0,-0.0,-0.013604740728113913,1.1793331326918715,0.46674891214848757
2013-12-16,0.002518875046564746,-0.012966106226698138,Bear,0.0,0.0,0.002518875046564746,1.1793331326918715,0.46792607627858707
2013-12-17,-0.03285999046743502,-0.035097295338134216,Bear,0.0,-0.0,-0.03285999046743502,1.1793331326918715,0.4527999137031583
2013-12-18,-0.011328752378700969,0.17958007976998713,Bear,0.0,-0.0,-0.011328752378700969,1.1793331326918715,0.4476992025030463
2013-12-19,-0.02115818160627423,0.035767858669220054,Bear,0.0,-0.0,-0.02115818160627423,1.1793331326918715,0.4383262088857508
2013-12-20,0.0009360902620611205,0.04790814345211736,Bear,0.0,0.0,0.0009360902620611205,1.1793331326918715,0.4387367138863858
2013-12-23,0.01640005275916038,0.08141093179197845,Bear,0.0,0.0,0.01640005275916038,1.1793331326918715,0.44599134470481233
2013-12-24,0.01012811136806187,-0.07251716992379276,Bear,0.0,0.0,0.01012811136806187,1.1793331326918715,0.4505313467273524
2013-12-25,-0.044189868495460076,0.12202772209779877,Bear,0.0,-0.0,-0.044189868495460076,1.1793331326918715,0.43105590351025835
2013-12-26,0.03525725375270188,-0.1311088588879823,Bear,0.0,0.0,0.03525725375270188,1.1793331326918715,0.44652484468749565
2013-12-27,0.0038150389311758038,-0.0354812286855033,Bear,0.0,0.0,0.0038150389311758038,1.1793331326918715,0.4482316079678029
2013-12-30,-0.015476984528874013,-0.01738893698497579,Bear,0.0,-0.0,-0.015476984528874013,1.1793331326918715,0.4413477424571246
2013-12-31,0.0013283025418369583,0.045926820483238595,Bear,0.0,0.0,0.0013283025418369583,1.1793331326918715,0.4419343753119665
2014-01-01,0.0016714168050484606,0.02339250728582698,Bear,0.0,0.0,0.0016714168050484606,1.1793331326918715,0.4426736494991364
2014-01-02,-0.013503276905128102,-8.884402436848404e-06,Bear,0.0,-0.0,-0.013503276905128102,1.1793331326918715,0.4367362818086315
2014-01-03,0.0020625000121574236,0.0093233535137911,Bear,0.0,0.0,0.0020625000121574236,1.1793331326918715,0.4376379799517421
2014-01-06,-0.012434501177165415,-0.047515439357012856,Bear,0.0,-0.0,-0.012434501177165415,1.1793331326918715,0.43222986327343166
2014-01-07,-0.008778515868420376,-0.07673035157180863,Bear,0.0,-0.0,-0.008778515868420376,1.1793331326918715,0.4284521322557584
2014-01-08,-0.004203953950285689,0.019992575828399417,Bear,0.0,-0.0,-0.004203953950285689,1.1793331326918715,0.42665471998822707
2014-01-09,-0.009428699028177574,0.018989228346004916,Bear,0.0,-0.0,-0.009428699028177574,1.1793331326918715,0.4226508264602706
2014-01-10,0.0016208552915077336,0.0465874579334129,Bear,0.0,0.0,0.0016208552915077336,1.1793331326918715,0.4233364377770626
2014-01-13,0.004697096055614324,-0.025373065905530012,Bear,0.0,0.0,0.004697096055614324,1.1793331326918715,0.42532956698432706
2014-01-14,0.004204185172534731,0.01896199411651489,Bear,0.0,0.0,0.004204185172534731,1.1793331326918715,0.42712149540334166
2014-01-15,0.006339476768446481,-0.010456152216868908,Bear,0.0,0.0,0.006339476768446481,1.1793331326918715,0.42983782315188984
2014-01-16,0.002870381470104109,0.03428901595179634,Bear,0.0,0.0,0.002870381470104109,1.1793331326918715,0.43107339410626955
2014-01-17,-0.006925431476819765,0.05558819126611669,Bear,0.0,-0.0,-0.006925431476819765,1.1793331326918715,0.42809833851641305
2014-01-20,0.010915630237605452,0.01365283014430596,Bear,0.0,0.0,0.010915630237605452,1.1793331326918715,0.4327968989058399
2014-01-21,-0.017647728017945064,-0.01387928989713838,Bear,0.0,-0.0,-0.017647728017945064,1.1793331326918715,0.425226017861734
2014-01-22,-0.01170872797266221,0.052371942070755795,Bear,0.0,-0.0,-0.01170872797266221,1.1793331326918715,0.42027619669569666
2014-01-23,-0.012534600928502445,0.03597729353809376,Bear,0.0,-0.0,-0.012534600928502445,1.1793331326918715,0.41504108087745345
2014-01-24,0.014040728768811097,-0.03073964609945734,Bear,0.0,0.0,0.014040728768811097,1.1793331326918715,0.42090966329725393
2014-01-27,0.012256250683820833,-0.06142258061612571,Bear,0.0,0.0,0.012256250683820833,1.1793331326918715,0.4261001808131972
2014-01-28,0.006334968081584775,-0.01136160887645088,Bear,0.0,0.0,0.006334968081584775,1.1793331326918715,0.42880808002968757
2014-01-29,0.013935088247753217,0.08195619107816654,Bear,0.0,0.0,0.013935088247753217,1.1793331326918715,0.434825386944596
2014-01-30,-0.011430676171355842,0.062181017519585824,Bear,0.0,-0.0,-0.011430676171355842,1.1793331326918715,0.42988333804634316
2014-01-31,0.00453173655819255,-0.05125609400208442,Bear,0.0,0.0,0.00453173655819255,1.1793331326918715,0.4318358769395201
2014-02-03,-0.0016272675689809491,-0.05388189480611982,Bear,0.0,-0.0,-0.0016272675689809491,1.1793331326918715,0.4311337358624948
2014-02-04,0.011009467350503661,0.06901128917110877,Bear,0.0,0.0,0.011009467350503661,1.1793331326918715,0.43590651331163804
2014-02-05,-0.0014979150231785301,-0.052361136743954595,Bear,0.0,-0.0,-0.0014979150231785301,1.1793331326918715,0.43525405118505467
2014-02-06,-0.005004257549331031,0.028873759045215497,Bear,0.0,-0.0,-0.005004257549331031,1.1793331326918715,0.43308136867908326
2014-02-07,0.007031810741292972,-0.02742059921095108,Bear,0.0,0.0,0.007031810741292972,1.1793331326918715,0.4361374471894089
2014-02-10,0.011390199173485922,0.08746820440667125,Bear,0.0,0.0,0.011390199173485922,1.1793331326918715,0.4411335388046449
2014-02-11,-0.00868848753300838,-0.03489776471757289,Bear,0.0,-0.0,-0.00868848753300838,1.1793331326918715,0.4373173579789813
2014-02-12,0.0001724703005333538,0.032828180700010146,Bear,0.0,0.0,0.0001724703005333538,1.1793331326918715,0.4373927887397364
2014-02-13,-0.006809084435491562,0.003552053263841115,Bear,0.0,-0.0,-0.006809084435491562,1.1793331326918715,0.4344246608940472
2014-02-14,-0.03247479322740827,0.01573221114929524,Bear,0.0,-0.0,-0.03247479322740827,1.1793331326918715,0.42054342491466506
2014-02-17,0.002605975208378673,-0.09109566200096042,Bear,0.0,0.0,0.002605975208378673,1.1793331326918715,0.42164077987292625
2014-02-18,0.00791576963131012,-0.10160520360971015,Bear,0.0,0.0,0.00791576963131012,1.1793331326918715,0.42499163595911904
2014-02-19,0.003406868518127456,-0.007996156306126156,Bear,0.0,0.0,0.003406868518127456,1.1793331326918715,0.4264419957739017
2014-02-20,-0.025344302330806673,0.015463646900786054,Bear,0.0,-0.0,-0.025344302330806673,1.1793331326918715,0.4157699301810265
2014-02-21,-0.0045610425909943155,-0.05186643128874702,Bear,0.0,-0.0,-0.0045610425909943155,1.1793331326918715,0.4138779039076256
2014-02-24,-0.02883852088066398,-0.050134297835974895,Bear,0.0,-0.0,-0.02883852088066398,1.1793331326918715,0.40211273770318856
2014-02-25,0.01780611439950435,0.03156145649865261,Bear,0.0,0.0,0.01780611439950435,1.1793331326918715,0.40933692963340224
2014-02-26,-0.014118709567535182,0.03163273215341067,Bear,0.0,-0.0,-0.014118709567535182,1.1793331326918715,0.4035982272727225
2014-02-27,0.016320246922978517,-0.0038795082076685805,Bear,0.0,0.0,0.016320246922978517,1.1793331326918715,0.4102390928836195
2014-02-28,0.012296305367893884,0.0429049974993696,Bear,0.0,0.0,0.012296305367893884,1.1793331326918715,0.4153146594501651
2014-03-03,-0.01170767458296873,-0.05418672656256662,Bear,0.0,-0.0,-0.01170767458296873,1.1793331326918715,0.41048064332790984
2014-03-04,-0.01472620436648073,-0.014687811961309305,Bear,0.0,-0.0,-0.01472620436648073,1.1793331326918715,0.40448011244755383
2014-03-05,0.004554812813022433,0.08914597535525681,Bear,0.0,0.0,0.004554812813022433,1.1793331326918715,0.4063266457607435
2014-03-06,-0.010976212483379828,0.006436733800341932,Bear,0.0,-0.0,-0.010976212483379828,1.1793331326918715,0.4018911054076275
2014-03-07,0.0013323003480566924,0.009359151221459472,Bear,0.0,0.0,0.0013323003480566924,1.1793331326918715,0.4024269019089212
2014-03-10,-0.006276758680489908,0.12557872915285961,Bear,0.0,-0.0,-0.006276758680489908,1.1793331326918715,0.39990887614616355
2014-03-11,-0.023155059388053196,-0.06477403799026538,Bear,0.0,-0.0,-0.023155059388053196,1.1793331326918715,0.3907553466028678
2014-03-12,-0.028996084248617847,0.043751587700661565,Bear,0.0,-0.0,-0.028996084248617847,1.1793331326918715,0.379587663636389
2014-03-13,0.0029468952304297063,0.09002356360148944,Bear,0.0,0.0,0.0029468952304297063,1.1793331326918715,0.3807079185380935
2014-03-14,-0.007300250702298022,-0.013155594972557139,Bear,0.0,-0.0,-0.007300250702298022,1.1793331326918715,0.3779387753064634
2014-03-17,-0.007190167619883664,0.047055081453531544,Bear,0.0,-0.0,-0.007190167619883664,1.1793331326918715,0.37523107822521085
2014-03-18,0.009046229908219293,-0.045054468169629325,Bear,0.0,0.0,0.009046229908219293,1.1793331326918715,0.3786409046109035
2014-03-19,0.015254749596221568,-0.030850716655646315,Bear,0.0,0.0,0.015254749596221568,1.1793331326918715,0.3844612579444661
2014-03-20,-0.0035430813777035893,0.022497660387258867,Bear,0.0,-0.0,-0.0035430813777035893,1.1793331326918715,0.3831014907264265
2014-03-21,-0.004427783189828101,0.043863082318637,Bear,0.0,-0.0,-0.004427783189828101,1.1793331326918715,0.38140895025214433
2014-03-24,0.007502574596049866,0.08031880862271179,Bear,0.0,0.0,0.007502574596049866,1.1793331326918715,0.38428126074167934
2014-03-25,-0.025924840254592428,0.10979766532363788,Bear,0.0,-0.0,-0.025924840254592428,1.1793331326918715,0.3744468588926941
2014-03-26,0.002516754985458632,0.005970962037091576,Bear,0.0,0.0,0.002516754985458632,1.1793331326918715,0.37539043677070977
2014-03-27,0.00843394749279872,0.08503984010638299,Bear,0.0,0.0,0.00843394749279872,1.1793331326918715,0.3785698486538417
2014-03-28,0.008842992709429223,-0.014016089212583904,Bear,0.0,0.0,0.008842992709429223,1.1793331326918715,0.3819323845938159
2014-03-31,-0.025177785132531987,0.049280368197943236,Bear,0.0,-0.0,-0.025177785132531987,1.1793331326918715,0.37243622090982403
2014-04-01,-0.009897618507516219,0.013464277777512468,Bear,0.0,-0.0,-0.009897618507516219,1.1793331326918715,0.3687681716970961
2014-04-02,-0.011417422286705068,0.02560624404598255,Bear,0.0,-0.0,-0.011417422286705068,1.1793331326918715,0.3645817343939217
2014-04-03,0.0012985304073197229,0.024469987716496666,Bear,0.0,0.0,0.0012985304073197229,1.1793331326918715,0.36505546237051084
2014-04-04,0.006249679536983713,-0.07432793681649397,Bear,0.0,0.0,0.006249679536983713,1.1793331326918715,0.36734408615699665
2014-04-07,0.0194572352967979,-0.05181542180608756,Bear,0.0,0.0,0.0194572352967979,1.1793331326918715,0.3745615749645154
2014-04-08,-0.00643455124478516,0.008160186287083704,Bear,0.0,-0.0,-0.00643455124478516,1.1793331326918715,0.3721591767821449
2014-04-09,-0.0064684424780197605,-0.07814188355098994,Bear,0.0,-0.0,-0.0064684424780197605,1.1793331326918715,0.36975965550361944
2014-04-10,0.014945736245423768,0.045568289348522306,Bear,0.0,0.0,0.014945736245423768,1.1793331326918715,0.37532748983814107
2014-04-11,0.0038555002008939542,0.04767958360367808,Bear,0.0,0.0,0.0038555002008939542,1.1793331326918715,0.37677735823855785
2014-04-14,0.01647946964544371,0.0195471189242713,Bear,0.0,0.0,0.01647946964544371,1.1793331326918715,0.3830378927388769
2014-04-15,0.0037534640391278322,-0.05167375974490318,Bear,0.0,0.0,0.0037534640391278322,1.1793331326918715,0.3844783132871477
2014-04-16,-0.015042516043272417,0.07466280965962291,Bear,0.0,-0.0,-0.015042516043272417,1.1793331326918715,0.37873807415095556
2014-04-17,-0.017330668612111636,0.11055571255455443,Bear,0.0,-0.0,-0.017330668612111636,1.1793331326918715,0.37223084032451936
2014-04-18,-0.020169659237766195,0.010407627859855939,Bear,0.0,-0.0,-0.020169659237766195,1.1793331326918715,0.3647982792014442
2014-04-21,0.00860667385186029,0.028937554015576072,Bear,0.0,0.0,0.00860667385186029,1.1793331326918715,0.36795152904405426
2014-04-22,0.015451758700131088,0.013172941431185636,Bear,0.0,0.0,0.015451758700131088,1.1793331326918715,0.3736811798762411
2014-04-23,0.0240417078380231,0.029958447762820084,Bear,0.0,0.0,0.0240417078380231,1.1793331326918715,0.3827739788673662
2014-04-24,0.010960369320202064,-0.0029735081726298684,Bear,0.0,0.0,0.010960369320202064,1.1793331326918715,0.3869923985309413
2014-04-25,0.015116901507954937,0.0012725970731288783,Bear,0.0,0.0,0.015116901507954937,1.1793331326918715,0.39288696605003387
2014-04-28,-0.007540212324497868,0.049470635134580165,Bear,0.0,-0.0,-0.007540212324497868,1.1793331326918715,0.3899356556430418
2014-04-29,-0.015033405617670177,0.12781395740519863,Bear,0.0,-0.0,-0.015033405617670177,1.1793331326918715,0.3841174381563018
2014-04-30,0.011051031321428094,-0.0648081295608256,Bear,0.0,0.0,0.011051031321428094,1.1793331326918715,0.38838587386458484
2014-05-01,0.005429849779112127,-0.0021882265540258405,Bear,0.0,0.0,0.005429849779112127,1.1793331326918715,0.3905004866353698
2014-05-02,0.0013967768664316968,-0.054482634199404245,Bear,0.0,0.0,0.0013967768664316968,1.1793331326918715,0.3910463097892685
2014-05-05,0.005035829248228684,0.08610863086365206,Bear,0.0,0.0,0.005035829248228684,1.1793331326918715,0.39302051895154744
2014-05-06,0.004201411271956749,-0.02604180622787311,Bear,0.0,0.0,0.004201411271956749,1.1793331326918715,0.39467523342393435
2014-05-07,0.016689619178096266,-0.06682267728181157,Bear,0.0,0.0,0.016689619178096266,1.1793331326918715,0.4013174869306275
2014-05-08,0.01683481260262049,0.03552583406833776,Bear,0.0,0.0,0.01683481260262049,1.1793331326918715,0.40813078096869637
2014-05-09,0.0070748645804244404,0.09441016467134555,Bear,0.0,0.0,0.0070748645804244404,1.1793331326918715,0.41102848933555314
2014-05-12,0.01372445170613264,0.051077545870632735,Bear,0.0,0.0,0.01372445170613264,1.1793331326918715,0.41670851847255763
2014-05-13,0.007753125943645968,0.022538102845314656,Bear,0.0,0.0,0.007753125943645968,1.1793331326918715,0.41995186890352426
2014-05-14,-0.009801055176623013,0.03515218583951518,Bear,0.0,-0.0,-0.009801055176623013,1.1793331326918715,0.41585600216044116
2014-05-15,0.012118164148436528,0.09953838284810623,Bear,0.0,0.0,0.012118164148436528,1.1793331326918715,0.4209260713774629
2014-05-16,-0.026600911239466802,-0.0415634886539199,Bear,0.0,-0.0,-0.026600911239466802,1.1793331326918715,0.4098766679607533
2014-05-19,0.01747004794132601,0.00329458902243962,Bear,0.0,0.0,0.01747004794132601,1.1793331326918715,0.41710014654085326
2014-05-20,-0.02300141291578859,-0.017014990710011002,Bear,0.0,-0.0,-0.02300141291578859,1.1793331326918715,0.4076157492635774
2014-05-21,0.0036444591623049794,-0.05830319421403429,Bear,0.0,0.0,0.0036444591623049794,1.1793331326918715,0.40910399850021023
2014-05-22,-0.016712771251670724,-0.009655598022866418,Bear,0.0,-0.0,-0.016712771251670724,1.1793331326918715,0.4023235547811054
2014-05-23,0.00846100169533955,0.07946253637182199,Bear,0.0,0.0,0.00846100169533955,1.1793331326918715,0.4057420566414264
2014-05-26,-0.002110654066702346,0.04497830966880301,Bear,0.0,-0.0,-0.002110654066702346,1.1793331326918715,0.40488657864618505
2014-05-27,-0.03020560724693993,0.028690966821150576,Bear,0.0,-0.0,-0.03020560724693993,1.1793331326918715,0.39283959286966175
2014-05-28,0.0060725933583326034,0.0,High-Vol,0.0,0.0,0.0060725933583326034,1.1793331326918715,0.3952324059093106
2014-05-29,-0.011902573982988884,0.0,High-Vol,0.0,-0.0,-0.011902573982988884,1.1793331326918715,0.3905560087482212
2014-05-30,0.014360640974640591,0.0,High-Vol,0.0,0.0,0.014360640974640591,1.1793331326918715,0.3962051086347751
2014-06-02,-0.0014761376027805594,0.0,High-Vol,0.0,-0.0,-0.0014761376027805594,1.1793331326918715,0.3956206868251305
2014-06-03,0.005617577736984605,0.0,High-Vol,0.0,0.0,0.005617577736984605,1.1793331326918715,0.3978493708296411
2014-06-04,-0.01873624119027375,0.0,High-Vol,0.0,-0.0,-0.01873624119027375,1.1793331326918715,0.3904645668278517
2014-06-05,-0.012107980165692657,0.0,High-Vol,0.0,-0.0,-0.012107980165692657,1.1793331326918715,0.38576533610353814
2014-06-06,-0.009755495449819547,0.0,High-Vol,0.0,-0.0,-0.009755495449819547,1.1793331326918715,0.3820203011592656
2014-06-09,0.013920644644366056,0.0,High-Vol,0.0,0.0,0.013920644644366056,1.1793331326918715,0.38737545715192717
2014-06-10,0.028692787580498844,0.0,High-Vol,0.0,0.0,0.028692787580498844,1.1793331326918715,0.3986513334333821
2014-06-11,-0.01599309153137181,0.0,High-Vol,0.0,-0.0,-0.01599309153137181,1.1793331326918715,0.3923263787733777
2014-06-12,0.017883266603838134,0.0,High-Vol,0.0,0.0,0.017883266603838134,1.1793331326918715,0.3994055668384759
2014-06-13,-0.014587741924079837,0.0,High-Vol,0.0,-0.0,-0.014587741924079837,1.1793331326918715,0.3936214328063334
2014-06-16,-0.007759325807646142,0.0,Bull,1.0,-0.007759325807646142,-0.007759325807646142,1.170217713168936,0.3905790146856291
2014-06-17,-0.006111449193307391,0.0,Bull,1.0,-0.006111449193307391,-0.006111449193307391,1.1630877963238115,0.3881992900712939
2014-06-18,-0.00886756082608509,0.0,Bull,1.0,-0.00886756082608509,-0.00886756082608509,1.1528196385856164,0.3847721269999365
2014-06-19,-0.010485118728512979,0.0,Bull,1.0,-0.010485118728512979,-0.010485118728512979,1.1407953360823317,0.3807588223206756
2014-06-20,0.003490992384964331,0.0,Bull,1.0,0.003490992384964331,0.003490992384964331,1.144784803461874,0.38209037133133145
2014-06-23,-0.0008984738840948826,0.0,Bull,1.0,-0.0008984738840948826,-0.0008984738840948826,1.1437567061415126,0.38174722728739086
2014-06-24,0.0032558377832356484,0.0,Bull,1.0,0.0032558377832356484,0.0032558377832356484,1.1474866612095753,0.3829921598831901
