Date,log_return,vix_change,regime_IS,regime_OOS,bull_prob_OOS,regime_filt,bull_prob_IS,pos_IS,pos_OOS,pos_filt,pos_weighted_raw,pos_weighted,pos_short,ret_bnh,ret_IS,ret_OOS,ret_filt,ret_weighted_raw,ret_weighted,ret_short,ret_bnh_net,ret_IS_net,ret_OOS_net,ret_filt_net,ret_weighted_raw_net,ret_weighted_net,ret_short_net,cum_IS,cum_IS_net,cum_OOS,cum_OOS_net,cum_filt,cum_filt_net,cum_weighted_raw,cum_weighted_raw_net,cum_weighted,cum_weighted_net,cum_short,cum_short_net,cum_bnh,cum_bnh_net
2015-09-14,0.0003861660009036761,-0.026794160870589168,Bull,Bull,0.9909055259333802,Bull,0.9936760986020351,1.0,1.0,1.0,0.9936760986020351,0.9826549874473304,1.0,0.0003861660009036761,0.0003861660009036761,0.0003861660009036761,0.0003861660009036761,0.0003837239251907148,0.0003794679467705876,0.0003861660009036761,0.0003861660009036761,0.0003861660009036761,0.0003861660009036761,0.0003861660009036761,0.00037821336961336245,0.0003794679467705876,0.0003861660009036761,1.0110376139862738,1.0024802147368133,2.1245754329802593,1.9918661958929267,1.0110376139862738,1.0024802147368133,1.0705459172972982,1.0593430060111007,1.065944367480873,1.055594678027532,1.1084330897545749,1.0892042537324775,0.7336722540702157,0.7333055096369295
2015-09-15,0.0031211622356605707,-0.00937964538049818,Bull,Bull,0.9921994022612692,Bull,0.9966590207145263,1.0,1.0,1.0,0.9966590207145263,0.9826549874473304,1.0,0.0031211622356605707,0.0031211622356605707,0.0031211622356605707,0.0031211622356605707,0.003110734497284626,0.00306702563750412,0.0031211622356605707,0.0031211622356605707,0.0031211622356605707,0.0031211622356605707,0.0031211622356605707,0.0031092430362283804,0.00306702563750412,0.0031211622356605707,1.0141981561225182,1.0056140061166758,2.131216936802347,1.9980928455791431,1.0141981561225182,1.0056140061166758,1.0738812864474956,1.0626418867288367,1.0692186647943132,1.0588371838503412,1.1118980938621514,1.0926091477653765,0.7359657415143078,0.7355978506239377
2015-09-16,0.001710546311235809,-0.006998676990711772,Bull,Bull,0.9888345981944144,Bull,0.9967101462852628,1.0,1.0,1.0,0.9967101462852628,0.9826549874473304,1.0,0.001710546311235809,0.001710546311235809,0.001710546311235809,0.001710546311235809,0.0017049188640995596,0.001680876863995501,0.001710546311235809,0.001710546311235809,0.001710546311235809,0.001710546311235809,0.001710546311235809,0.0017048933013141913,0.001680876863995501,0.001710546311235809,1.0159344736397304,1.0073356274821197,2.1348656017875967,2.001513600771658,1.0159344736397304,1.0073356274821197,1.0757137285492462,1.064455123011207,1.0710174010140616,1.0606184554050933,1.1138016746624841,1.0944797056945925,0.737225722319188,0.7368572015958869
2015-09-17,0.00813195094651008,-0.05339946831234732,Bull,Bull,0.9713560989003462,Bull,0.9937737630551489,1.0,1.0,1.0,0.9937737630551489,0.9826549874473304,1.0,0.00813195094651008,0.00813195094651008,0.00813195094651008,0.00813195094651008,0.008081319493093202,0.007990902155265168,0.00813195094651008,0.00813195094651008,0.00813195094651008,0.00813195094651008,0.00813195094651008,0.008079851301478145,0.007990902155265168,0.00813195094651008,1.0242296853591044,1.015560628719154,2.152297003732046,2.017856169616797,1.0242296853591044,1.015560628719154,1.0844421358943195,1.07309060183481,1.0796100821859893,1.0691277067241935,1.1228959823609106,1.1034162474862774,0.7432452478006856,0.7428737180669589
2015-09-18,0.00926157754442624,0.03801298614938986,Bull,Bull,0.9482119106691971,Bull,0.9926666164892491,1.0,1.0,1.0,0.9926666164892491,0.9826549874473304,1.0,0.00926157754442624,0.00926157754442624,0.00926157754442624,0.00926157754442624,0.009193658844378404,0.009100935365660643,0.00926157754442624,0.00926157754442624,0.00926157754442624,0.00926157754442624,0.00926157754442624,0.009193105271095455,0.009100935365660643,0.00926157754442624,1.033759731522812,1.025010012790017,2.1723232635610454,2.0366315114400795,1.033759731522812,1.025010012790017,1.0944580980492586,1.0830011211291186,1.0894803901542494,1.0789021798389689,1.1333440788200453,1.1136830928302903,0.7501608465416197,0.7497858598728283
2015-09-21,-0.008505609896450094,-0.0065520481720583446,Bull,Bull,0.9309990035628863,Bull,0.9949421700666712,1.0,1.0,1.0,0.9949421700666712,0.9826549874473304,1.0,-0.008505609896450094,-0.008505609896450094,-0.008505609896450094,-0.008505609896450094,-0.00846258996811461,-0.008358079986028055,-0.008505609896450094,-0.008505609896450094,-0.008505609896450094,-0.008505609896450094,-0.008505609896450094,-0.008463727744903322,-0.008358079986028055,-0.008505609896450094,1.025004262606114,1.0163286499620543,2.1539246857956775,2.0193821803339884,1.025004262606114,1.0163286499620543,1.0852352276550088,1.0738735755103463,1.0804123743000589,1.0699222090562774,1.1237451763367623,1.1042507098451613,0.7438073295935919,0.7434355188892172
2015-09-22,0.008768952505316799,-0.001684222419795045,Bull,High-Vol,4.8959910260333793e-256,Bull,0.9958084629355539,1.0,0.0,1.0,0.9958084629355539,0.9826549874473304,1.0,0.008768952505316799,0.008768952505316799,0.0,0.008768952505316799,0.008732197115874396,0.008616854914038316,0.008768952505316799,0.008768952505316799,0.008768952505316799,-0.0005,0.008768952505316799,0.008731763969439954,0.008616854914038316,0.008768952505316799,1.0340320003558714,1.0252799771458985,2.1539246857956775,2.0183727416245287,1.0340320003558714,1.0252799771458985,1.094753211555984,1.083291443567522,1.0897623568451618,1.0791814088000558,1.1336425759082813,1.113976411661385,0.750358421869877,0.7499833364381143
2015-09-23,-0.009727027843988593,0.011083428435996634,Bull,Bear,5.380400523699261e-27,Bull,0.9952507941628206,1.0,0.0,1.0,0.9952507941628206,0.9826549874473304,1.0,-0.009727027843988593,-0.009727027843988593,-0.0,-0.009727027843988593,-0.009680832186573516,-0.009558312423934444,-0.009727027843988593,-0.009727027843988593,-0.009727027843988593,-0.0,-0.009727027843988593,-0.009681111020959882,-0.009558312423934444,-0.009727027843988593,1.024022701579866,1.0153553968458908,2.1539246857956775,2.0183727416245287,1.024022701579866,1.0153553968458908,1.0842062236099272,1.0728545805641858,1.0793956906138293,1.068915396767417,1.1226690593792366,1.1031932611110116,0.7430950473988716,0.7427235927465738
2015-09-24,0.006240702993239401,-0.030119750167448722,Bull,Bull,0.6478708109002006,Bull,0.995882190588955,1.0,1.0,1.0,0.995882190588955,0.9826549874473304,1.0,0.006240702993239401,0.006240702993239401,0.006240702993239401,0.006240702993239401,0.006215004967722303,0.006132457921484181,0.006240702993239401,0.006240702993239401,0.006240702993239401,0.005740702993239401,0.006240702993239401,0.006214689269509236,0.006132457921484181,0.006240702993239401,1.0304333056509662,1.021711741710699,2.1674087211967508,2.029992942211383,1.0304333056509662,1.021711741710699,1.0909655535529814,1.0795427994887323,1.086035377258396,1.0754906159810977,1.1296972110319796,1.1100994900451726,0.7477469834631016,0.7473732034241669
2015-09-25,0.006527649062325857,0.013056966434112693,Bull,Bull,0.8292824426848648,Bull,0.9947616431087076,1.0,1.0,1.0,0.9947616431087076,0.9826549874473304,1.0,0.006527649062325857,0.006527649062325857,0.006527649062325857,0.006527649062325857,0.006493454906876284,0.006414426907400393,0.006527649062325857,0.006527649062325857,0.006527649062325857,0.006527649062325857,0.006527649062325857,0.006492894633136161,0.006414426907400393,0.006527649062325857,1.0371816139844559,1.02840293251674,2.1816030822049965,2.0432873672010685,1.0371816139844559,1.02840293251674,1.098072739302191,1.0865749619778615,1.0930240620461837,1.0824114447724118,1.1370955987410327,1.1173695322677908,0.7526439789039254,0.7522677509792928
2015-09-28,-0.01625185202496264,-0.01572269992436859,Bull,Bull,0.8776081055423586,Bull,0.9908539963959452,1.0,1.0,1.0,0.9908539963959452,0.9826549874473304,1.0,-0.01625185202496264,-0.01625185202496264,-0.01625185202496264,-0.01625185202496264,-0.016103212527769768,-0.015969963447585535,-0.01625185202496264,-0.01625185202496264,-0.01625185202496264,-0.01625185202496264,-0.01625185202496264,-0.01610516635112615,-0.015969963447585535,-0.01625185202496264,1.0204617244630587,1.0118245597579858,2.146434542749424,2.0103485466710502,1.0204617244630587,1.0118245597579858,1.080531851975896,1.0692156539486042,1.075707150986432,1.0652626706785537,1.118765045509203,1.0993569731535557,0.7405109792377675,0.7401408162965958
2015-09-29,0.0017868132187648645,-0.0337961999866927,Bull,Bull,0.9503341567935888,Bull,0.9938355759455325,1.0,1.0,1.0,0.9938355759455325,0.9826549874473304,1.0,0.0017868132187648645,0.0017868132187648645,0.0017868132187648645,0.0017868132187648645,0.0017757985443782698,0.001755820921056112,0.0017868132187648645,0.0017868132187648645,0.0017868132187648645,0.0017868132187648645,0.0017868132187648645,0.0017743077546034762,0.001755820921056112,0.0017868132187648645,1.0222867289470832,1.0136341174457826,2.150273248867719,2.0139438751622363,1.0222867289470832,1.0136341174457826,1.0824523635819583,1.0711144556058556,1.077597559230573,1.0671347241765525,1.1207658566868084,1.1013230747303733,0.741835316863747,0.7414644919192768
2015-09-30,-0.003266465020242963,0.017217198659473576,Bull,Bull,0.9591197630317642,Bull,0.9921170186144618,1.0,1.0,1.0,0.9921170186144618,0.9826549874473304,1.0,-0.003266465020242963,-0.003266465020242963,-0.003266465020242963,-0.003266465020242963,-0.0032407155372918763,-0.0032098081434639926,-0.003266465020242963,-0.003266465020242963,-0.003266465020242963,-0.003266465020242963,-0.003266465020242963,-0.0032415748159574116,-0.0032098081434639926,-0.003266465020242963,1.0189529129672201,1.010328518808152,2.143260915522132,2.0073761304351985,1.0189529129672201,1.010328518808152,1.0789501213394597,1.0676479794179325,1.074144223047817,1.0637149178459726,1.1171108868853754,1.0977315104837069,0.7394160910597162,0.7390464754257952
2015-10-01,-0.00587888732141834,0.05043943386080518,Bull,Bull,0.9404558455002112,Bull,0.9849498353088368,1.0,1.0,1.0,0.9849498353088368,0.9826549874473304,1.0,-0.00587888732141834,-0.00587888732141834,-0.00587888732141834,-0.00587888732141834,-0.005790409099030203,-0.005776917947032609,-0.00587888732141834,-0.00587888732141834,-0.00587888732141834,-0.00587888732141834,-0.00587888732141834,-0.0057939926906830155,-0.005776917947032609,-0.00587888732141834,1.0129801773280902,1.0044063362669173,2.1306978905862533,1.995609613255837,1.0129801773280902,1.0044063362669173,1.0727206118493475,1.0614799209271828,1.0679568691333516,1.0575876394790744,1.1105627844931554,1.091297003028628,0.7350818997707801,0.73471445069082
2015-10-02,0.01310767097629107,0.02262109073735985,Bull,Bull,0.9469789972149643,Bull,0.9840290094281754,1.0,1.0,1.0,0.9840290094281754,0.9826549874473304,1.0,0.01310767097629107,0.01310767097629107,0.01310767097629107,0.01310767097629107,0.012898328486710147,0.01288031825867104,0.01310767097629107,0.01310767097629107,0.01310767097629107,0.01310767097629107,0.01310767097629107,0.012897868073769816,0.01288031825867104,0.01310767097629107,1.0263453902477064,1.0176584263299504,2.1588102185591223,2.02193959283742,1.0263453902477064,1.0176584263299504,1.0866465321556187,1.0752594209735855,1.0818014634810178,1.0712978110027385,1.1252154977520699,1.1056955244710596,0.7447805358583157,0.7444082386724393
2015-10-05,-0.0049331122657368005,0.029737808291298684,Bull,Bull,0.9596774170908948,Bull,0.9843617090211754,1.0,1.0,1.0,0.9843617090211754,0.9826549874473304,1.0,-0.0049331122657368005,-0.0049331122657368005,-0.0049331122657368005,-0.0049331122657368005,-0.0048559668206939995,-0.004847547371563867,-0.0049331122657368005,-0.0049331122657368005,-0.0049331122657368005,-0.0049331122657368005,-0.0049331122657368005,-0.0048561331704905,-0.004847547371563867,-0.0049331122657368005,1.0212947810677022,1.0126505653905737,2.148186790216827,2.0119896999787072,1.0212947810677022,1.0126505653905737,1.08138260372435,1.0700504759343612,1.076570069599246,1.0661172108619312,1.1196783522877558,1.1002544361013487,0.7411154973174532,0.7407450321927938
2015-10-06,-0.006307392362062438,-0.020998467646515695,Bull,Bull,0.9636401915728788,Bull,0.9804419475265485,1.0,1.0,1.0,0.9804419475265485,0.9826549874473304,1.0,-0.006307392362062438,-0.006307392362062438,-0.006307392362062438,-0.006307392362062438,-0.006184032051274574,-0.006197990562367853,-0.006307392362062438,-0.006307392362062438,-0.006307392362062438,-0.006307392362062438,-0.006307392362062438,-0.006185991932021888,-0.006197990562367853,-0.006307392362062438,1.014873346707951,1.0062834819044304,2.1346799744359406,1.9993392291935712,1.014873346707951,1.0062834819044304,1.074715933739352,1.0634515837134215,1.069918134079472,1.0595298617023778,1.1126383270408495,1.0933365395533376,0.7364557021170477,0.7360875663076111
2015-10-07,0.0016312544600458668,-0.05721469116150946,Bull,Bull,0.9348357851161064,Bull,0.9610520132375335,1.0,1.0,1.0,0.9610520132375335,0.9826549874473304,1.0,0.0016312544600458668,0.0016312544600458668,0.0016312544600458668,0.0016312544600458668,0.001567720382929786,0.0016029603309597729,0.0016312544600458668,0.0016312544600458668,0.0016312544600458668,0.0016312544600458668,0.0016312544600458668,0.0015580254157852786,0.0016029603309597729,0.0016312544600458668,1.0165302144001471,1.0079263259063607,2.138165022392214,2.0026033217873285,1.0165302144001471,1.0079263259063607,1.0764021091950005,1.0651097597140533,1.071634545708128,1.0612296079891337,1.1144548044398799,1.0951215051305299,0.7376580291498046,0.7372892923271174
2015-10-08,0.007120307716685975,0.05038295137646043,Bull,Bull,0.8557837886989816,Bull,0.9232554788542016,1.0,1.0,1.0,0.9232554788542016,0.9232554788542016,1.0,0.007120307716685975,0.007120307716685975,0.007120307716685975,0.007120307716685975,0.006573863110558176,0.006573863110558176,0.007120307716685975,0.007120307716685975,0.007120307716685975,0.007120307716685975,0.007120307716685975,0.00655496484336651,0.006544163356261612,0.007120307716685975,1.023794052020565,1.0151286825712322,2.1534437453542057,2.0169133591492345,1.023794052020565,1.0151286825712322,1.0835015390856932,1.072114449409465,1.0787025310462364,1.068197241702581,1.122418383505282,1.1029469339030427,0.7429291249492574,0.7425577532374478
2015-10-09,-0.0003248372740912767,0.07133766418775522,Bull,Bull,0.7855267493409721,Bull,0.8860658323836024,1.0,1.0,1.0,0.8860658323836024,0.9232554788542016,1.0,-0.0003248372740912767,-0.0003248372740912767,-0.0003248372740912767,-0.0003248372740912767,-0.0002878272096569075,-0.00029990779304083523,-0.0003248372740912767,-0.0003248372740912767,-0.0003248372740912767,-0.0003248372740912767,-0.0003248372740912767,-0.00030642203289220707,-0.00029990779304083523,-0.0003248372740912767,1.0234615395606201,1.014798984489146,2.1527443401606443,2.016258296911646,1.0234615395606201,1.014798984489146,1.0831897227378067,1.071785980248048,1.0783790682577328,1.0678769290598193,1.1220538393891581,1.1025887138123351,0.7426878330698858,0.7423165819738594
2015-10-12,0.011447334911023326,0.05232103812580435,Bull,Bull,0.7984751665954799,Bull,0.8816557274512016,1.0,1.0,1.0,0.8816557274512016,0.9232554788542016,1.0,0.011447334911023326,0.011447334911023326,0.011447334911023326,0.011447334911023326,0.010092608388355807,0.01056881467488126,0.011447334911023326,0.011447334911023326,0.011447334911023326,0.011447334911023326,0.011447334911023326,0.010090403335889607,0.01056881467488126,0.011447334911023326,1.0352447611404512,1.0264824731509248,2.177529114755819,2.0394716931716386,1.0352447611404512,1.0264824731509248,1.094177285738324,1.082655479670981,1.0898366969052355,1.0792229739289683,1.1349721646050708,1.1152829349668,0.751238477098448,0.7508629517490596
2015-10-13,0.005728780957676844,-0.014644222766389325,Bull,Bull,0.8597550091397854,Bull,0.8938290334747275,1.0,1.0,1.0,0.8938290334747275,0.9232554788542016,1.0,0.005728780957676844,0.005728780957676844,0.005728780957676844,0.005728780957676844,0.005120550746388718,0.0052891284063307665,0.005728780957676844,0.005728780957676844,0.005728780957676844,0.005728780957676844,0.005728780957676844,0.005114464093376955,0.0052891284063307665,0.005728780957676844,1.0411924719142684,1.0323798426367348,2.1900395025039936,2.0511889104111725,1.0411924719142684,1.0323798426367348,1.0997944452571695,1.088206866330151,1.0956162540735679,1.0849462450327148,1.141492831431694,1.1216904828020087,0.7555545087768138,0.7551768259510003
2015-10-14,-0.018653901877582764,-0.042483381417010024,Bull,Bull,0.8263905298827171,Bull,0.8606123368865852,1.0,1.0,1.0,0.8606123368865852,0.8606123368865852,1.0,-0.018653901877582764,-0.018653901877582764,-0.018653901877582764,-0.018653901877582764,-0.016053778086919563,-0.016053778086919563,-0.018653901877582764,-0.018653901877582764,-0.018653901877582764,-0.018653901877582764,-0.018653901877582764,-0.016070386435213635,-0.016085099657903373,-0.018653901877582764,1.0219501994105376,1.01330043628754,2.149565394173534,2.013280899130418,1.0219501994105376,1.01330043628754,1.0822795555335696,1.0708587304458845,1.078167904564042,1.0676343813414841,1.1203969085202647,1.1009605269896745,0.7415911099418451,0.741220407070315
2015-10-15,-0.003815202671563159,-0.039497692540206186,Bull,Bull,0.8661208230815299,Bull,0.8625973235140422,1.0,1.0,1.0,0.8625973235140422,0.8606123368865852,1.0,-0.003815202671563159,-0.003815202671563159,-0.003815202671563159,-0.003815202671563159,-0.003290983613154004,-0.0032834104868699134,-0.003815202671563159,-0.003815202671563159,-0.003815202671563159,-0.003815202671563159,-0.003815202671563159,-0.0032919761064677325,-0.0032834104868699134,-0.003815202671563159,1.0180586804666147,1.009441855070987,2.141379990953835,2.005614458277505,1.0180586804666147,1.009441855070987,1.0787236456813616,1.0673392852350085,1.0746336421518998,1.0641346480922258,1.116130511002329,1.096768141930439,0.7387671799160493,0.7383978886565997
2015-10-16,-0.00410657889416538,-0.060051920545541204,Bull,Bull,0.8263101530607009,Bull,0.822684176806223,1.0,1.0,1.0,0.822684176806223,0.8606123368865852,1.0,-0.00410657889416538,-0.00410657889416538,-0.00410657889416538,-0.00410657889416538,-0.0033784174770362554,-0.0035341724587167967,-0.00410657889416538,-0.00410657889416538,-0.00410657889416538,-0.00410657889416538,-0.00410657889416538,-0.003398374050390165,-0.0035341724587167967,-0.00410657889416538,1.0138865147036,1.0053050024236023,2.1326042764932818,1.997395132479116,1.0138865147036,1.0053050024236023,1.0750854160536518,1.0637182234512577,1.0708424049198646,1.0603804506248293,1.111556431340314,1.0922734123244497,0.7357395949702856,0.7353718171249239
2015-10-19,0.0052642485808651095,-0.006735466020928782,Bull,Bull,0.7123306940648577,Bull,0.7510591338409228,1.0,1.0,1.0,0.7510591338409228,0.7510591338409228,1.0,0.0052642485808651095,0.0052642485808651095,0.0052642485808651095,0.0052642485808651095,0.003953761979467857,0.003953761979467857,0.0052642485808651095,0.0052642485808651095,0.0052642485808651095,0.0052642485808651095,0.0052642485808651095,0.003917949457985207,0.0038989853779450253,0.0052642485808651095,1.0192379386042685,1.0106111319947249,2.143860437148728,2.00793764181918,1.0192379386042685,1.0106111319947249,1.0793444619750427,1.0678939925728432,1.0750846417775348,1.064522928980284,1.1174233696685698,1.0980385723892196,0.7396229235244121,0.7392532045001085
2015-10-20,-0.022673353507367013,0.054639211198452164,Bull,Bear,0.2265002351830625,Bull,0.47523954151584025,1.0,0.0,1.0,0.47523954151584025,0.47523954151584025,1.0,-0.022673353507367013,-0.022673353507367013,-0.0,-0.022673353507367013,-0.010775274125467667,-0.010775274125467667,-0.022673353507367013,-0.022673353507367013,-0.022673353507367013,-0.0005,-0.022673353507367013,-0.010913183921630208,-0.010913183921630208,-0.022673353507367013,0.9963884130662867,0.9879550043184887,2.143860437148728,2.006933923948649,0.9963884130662867,0.9879550043184887,1.0677766645401714,1.056303230120066,1.0635624986623824,1.05296875555,1.0923726991088145,1.0734224749587669,0.7230418758225472,0.7226804452498089
2015-10-21,0.023891087378459446,-0.007926609540254037,Bull,High-Vol,2.267629555171295e-238,Bull,0.4873498638796564,1.0,0.0,1.0,0.4873498638796564,0.47523954151584025,1.0,0.023891087378459446,0.023891087378459446,0.0,0.023891087378459446,0.011643318181829189,0.011353989412053945,0.023891087378459446,0.023891087378459446,0.023891087378459446,0.0,0.023891087378459446,0.011637263020647281,0.011353989412053945,0.023891087378459446,1.0204798551732774,1.011842537010288,2.143860437148728,2.006933923948649,1.0204798551732774,1.011842537010288,1.080281787281001,1.0686675123037703,1.0757069897578813,1.0649922799707074,1.1187849227905913,1.0993765056085507,0.7405241360173475,0.7401539664994302
2015-10-22,0.005729234854048124,0.007610112340335817,Bull,Bear,5.241329493782715e-49,Bull,0.5811361324203395,1.0,0.0,1.0,0.5811361324203395,0.5811361324203395,1.0,0.005729234854048124,0.005729234854048124,0.0,0.005729234854048124,0.0033294653848093348,0.0033294653848093348,0.005729234854048124,0.005729234854048124,0.005729234854048124,0.0,0.005729234854048124,0.0032825722505389933,0.003276517089357085,0.005729234854048124,1.0263432041407536,1.0176562587261568,2.143860437148728,2.006933923948649,1.0263432041407536,1.0176562587261568,1.0838845423936656,1.072181254525939,1.0792944878557929,1.0684874682712624,1.1252131010526287,1.1056931693489955,0.7447789494821083,0.7444066530892217
2015-10-23,0.002289891235259283,0.046180479969366584,Bull,Bear,0.09810686601469909,Bull,0.5858350317835859,1.0,0.0,1.0,0.5858350317835859,0.5811361324203395,1.0,0.002289891235259283,0.002289891235259283,0.0,0.002289891235259283,0.0013414985045890767,0.0013307385361218133,0.002289891235259283,0.002289891235259283,0.002289891235259283,0.0,0.002289891235259283,0.0013391490549074536,0.0013307385361218133,0.002289891235259283,1.0286961113709632,1.0199892510033641,2.143860437148728,2.006933923948649,1.0286961113709632,1.0199892510033641,1.0853395476118914,1.0736180268510613,1.0807317026890952,1.0699102922140105,1.1277926690083688,1.1082279875677536,0.7464863664241939,0.7461132165362278
2015-10-26,0.011584109447772198,-0.01699722506490131,Bull,Bear,0.13814006455441402,Bull,0.566404253990143,1.0,0.0,1.0,0.566404253990143,0.5811361324203395,1.0,0.011584109447772198,0.011584109447772198,0.0,0.011584109447772198,0.00656128886990558,0.006731944562012249,0.011584109447772198,0.011584109447772198,0.011584109447772198,0.0,0.011584109447772198,0.006551573481008858,0.006731944562012249,0.011584109447772198,1.040681928187809,1.0318736201407037,2.143860437148728,2.006933923948649,1.040681928187809,1.0318736201407037,1.0924841872964455,1.0806750061614885,1.0880316725251569,1.0771371671553307,1.1409331059058128,1.1211404672626426,0.7551840262533043,0.7548065286224499
2015-10-27,0.022042886475313463,0.07062608228351697,Bull,Bear,0.10348092399655336,Bull,0.4825548553322287,1.0,0.0,1.0,0.4825548553322287,0.4825548553322287,1.0,0.022042886475313463,0.022042886475313463,0.0,0.022042886475313463,0.010636901894199628,0.010636901894199628,0.022042886475313463,0.022042886475313463,0.022042886475313463,0.0,0.022042886475313463,0.010594977194870672,0.010587611255655573,0.022042886475313463,1.0638762576252048,1.0548716333040324,2.143860437148728,2.006933923948649,1.0638762576252048,1.0548716333040324,1.1041668579771384,1.0921856027859689,1.0996667294606086,1.088602062579454,1.1663617960825436,1.1461280265148417,0.7720152852733196,0.7716293741165121
2015-10-28,0.00878671980129587,0.06899964960270588,Bull,Bear,0.32534312884678757,Bull,0.5997530211112966,1.0,0.0,1.0,0.5997530211112966,0.5997530211112966,1.0,0.00878671980129587,0.00878671980129587,0.0,0.00878671980129587,0.00526986174648565,0.00526986174648565,0.00878671980129587,0.00878671980129587,0.00878671980129587,0.0,0.00878671980129587,0.005211262663596116,0.005211262663596116,0.00878671980129587,1.0732654298081383,1.064181335748274,2.143860437148728,2.006933923948649,1.0732654298081383,1.064181335748274,1.11000102378541,1.097892125018156,1.105477117616314,1.094289861298159,1.176655447860674,1.1562431064477794,0.7788286570252826,0.7784393400341286
2015-10-29,0.009489317868244406,-0.007560173880574839,Bull,Bull,0.7764916821560832,Bull,0.8635697385177201,1.0,1.0,1.0,0.8635697385177201,0.8635697385177201,1.0,0.009489317868244406,0.009489317868244406,0.009489317868244406,0.009489317868244406,0.00819468775019135,0.00819468775019135,0.009489317868244406,0.009489317868244406,0.009489317868244406,0.008989317868244405,0.009489317868244406,0.00806277939148814,0.00806277939148814,0.009489317868244406,1.083498462088782,1.0743277558776516,2.1643010406091965,2.0250562224472946,1.083498462088782,1.0743277558776516,1.1191345074896297,1.1067799692327462,1.1145733770095743,1.1031485438510216,1.187874250634659,1.167267288075121,0.7862543865485515,0.7858613576206973
2015-10-30,0.0021262102201795212,-0.022946334164531068,Bull,Bull,0.9371635074096862,Bull,0.9578468308641718,1.0,1.0,1.0,0.9578468308641718,0.9578468308641718,1.0,0.0021262102201795212,0.0021262102201795212,0.0021262102201795212,0.0021262102201795212,0.0020365837211499672,0.0020365837211499672,0.0021262102201795212,0.0021262102201795212,0.0021262102201795212,0.0021262102201795212,0.0021262102201795212,0.0019894451749767413,0.0019894451749767413,0.0021262102201795212,1.085804658452748,1.0766144326483198,2.168907695223878,2.0293664983364104,1.085804658452748,1.0766144326483198,1.121416041087865,1.1089840390133365,1.1168456120182597,1.105345381918745,1.190402607963733,1.169751784057096,0.7879279071587377,0.7875340416797337
2015-11-02,-0.00032373178030241427,0.021634025861265282,Bull,Bull,0.9733829475184822,Bull,0.9826525485483671,1.0,1.0,1.0,0.9826525485483671,0.9578468308641718,1.0,-0.00032373178030241427,-0.00032373178030241427,-0.00032373178030241427,-0.00032373178030241427,-0.00031811585896026744,-0.00031008545981268384,-0.00032373178030241427,-0.00032373178030241427,-0.00032373178030241427,-0.00032373178030241427,-0.00032373178030241427,-0.00033051871780236515,-0.00031008545981268384,-0.00032373178030241427,1.0854532058688613,1.0762659547510678,2.168205664515348,2.0287096342366464,1.0854532058688613,1.0762659547510678,1.121059357597048,1.108617559598188,1.1164993481215917,1.1050026835233817,1.1900172991798947,1.1693731595192356,0.7876728711384631,0.787279133145595
2015-11-03,-0.0033321589960441742,-0.015048987932218538,Bull,Bull,0.9852112116911453,Bull,0.9908330998175272,1.0,1.0,1.0,0.9908330998175272,0.9578468308641718,1.0,-0.0033321589960441742,-0.0033321589960441742,-0.0033321589960441742,-0.0033321589960441742,-0.0033016134271353086,-0.0031916979342964526,-0.0033321589960441742,-0.0033321589960441742,-0.0033321589960441742,-0.0033321589960441742,-0.0033321589960441742,-0.0033057037027698884,-0.0031916979342964526,-0.0033321589960441742,1.0818423225638392,1.0726856338797837,2.1609928822475153,2.021960901348489,1.0818423225638392,1.0726856338797837,1.1173641563890264,1.1049588490647142,1.1129415002666698,1.101481471053468,1.186058571548834,1.165483106962185,0.7850525879195877,0.7846601597408481
2015-11-04,-0.006485007925430878,-0.04254775380568221,Bull,Bull,0.9801533262804732,Bull,0.989952804108409,1.0,1.0,1.0,0.989952804108409,0.9578468308641718,1.0,-0.006485007925430878,-0.006485007925430878,-0.006485007925430878,-0.006485007925430878,-0.0064198517804455535,-0.006211644289503004,-0.006485007925430878,-0.006485007925430878,-0.006485007925430878,-0.006485007925430878,-0.006485007925430878,-0.006420291928300113,-0.006211644289503004,-0.006485007925430878,1.074849266049329,1.0657517664357306,2.147024168842777,2.0088908942334505,1.074849266049329,1.0657517664357306,1.1102138207259022,1.0978874153099345,1.106049730323319,1.0946606661023133,1.1783918585284896,1.1579493942725407,0.7799779878603353,0.7795880963474062
2015-11-05,-0.005233126897295387,0.0427311251219924,Bull,Bull,0.9629305421289791,Bull,0.9861067988198471,1.0,1.0,1.0,0.9861067988198471,0.9578468308641718,1.0,-0.005233126897295387,-0.005233126897295387,-0.005233126897295387,-0.005233126897295387,-0.005160422012509993,-0.005012534014084442,-0.005233126897295387,-0.005233126897295387,-0.005233126897295387,-0.005233126897295387,-0.005233126897295387,-0.005162345015154273,-0.005012534014084442,-0.005233126897295387,1.0692391355102069,1.0601891199132272,2.1358178664910707,1.9984055726990855,1.0692391355102069,1.0601891199132272,1.1044994059639106,1.0922343457863746,1.100519490266165,1.0891873712777667,1.1722412917826217,1.1519055261091065,0.7759069255562956,0.7755190690657204
